,traj_tx,traj_ty
0,2.197600431196113,-8.0525
1,2.1975896898531704,-8.0525
2,2.197566376971893,-8.0525
3,2.1975336792627065,-8.0525
4,2.1974997191505428,-8.0525
5,2.1974730390416157,-8.0525
6,2.197462412094145,-8.0525
7,2.197476204016669,-8.0525
8,2.197523422038788,-8.0525
9,2.19761256919806,-8.0525
10,2.1977521144927192,-8.0525
11,2.197950336844892,-8.0525
12,2.1982153070966763,-8.0525
13,2.1985548940535846,-8.0525
14,2.1989767805714022,-8.0525
15,2.199488476248692,-8.0525
16,2.2000973189293638,-8.0525
17,2.200810463660132,-8.0525
18,2.2016330725964277,-8.0525
19,2.202566442604436,-8.0525
20,2.2036136545003373,-8.0525
21,2.204780168065031,-8.0525
22,2.2060731929424926,-8.0525
23,2.207500888520799,-8.0525
24,2.209071584726052,-8.0525
25,2.210793263395828,-8.0525
26,2.2126733853386,-8.0525
27,2.214718965329967,-8.0525
28,2.216936726047177,-8.0525
29,2.219333217324894,-8.0525
30,2.221914891841718,-8.0525
31,2.224688295317081,-8.0525
32,2.2276601245524867,-8.0525
33,2.230837111359895,-8.0525
34,2.234226072957964,-8.0525
35,2.237833993173564,-8.0525
36,2.241668033128553,-8.0525
37,2.2457354745400586,-8.0525
38,2.2500436396010617,-8.0525
39,2.254599818565871,-8.0525
40,2.2594112137632347,-8.0525
41,2.264485259838146,-8.0525
42,2.269831229759116,-8.0525
43,2.275456704551666,-8.0525
44,2.2813682003314275,-8.0525
45,2.28757193909888,-8.0525
46,2.2940739653913256,-8.0525
47,2.3008801852202976,-8.0525
48,2.3079963692402865,-8.0525
49,2.315428143024291,-8.0525
50,2.323180983170652,-8.0525
51,2.331260226637406,-8.0525
52,2.339671090331944,-8.0525
53,2.348418691921143,-8.0525
54,2.357508068853942,-8.0525
55,2.36694419341172,-8.0525
56,2.376731984431092,-8.0525
57,2.3868763174007275,-8.0525
58,2.3973820349285897,-8.0525
59,2.408253951829545,-8.0525
60,2.419496859118184,-8.0525
61,2.431115531487489,-8.0525
62,2.443114732126042,-8.0525
63,2.455499212360168,-8.0525
64,2.468273708723577,-8.0525
65,2.481442943778629,-8.0525
66,2.4950116258481287,-8.0525
67,2.5089844466873394,-8.0525
68,2.5233660755111584,-8.0525
69,2.5381611573691343,-8.0525
70,2.5533743107358964,-8.0525
71,2.569010124163116,-8.0525
72,2.5850731529547257,-8.0525
73,2.601567915749369,-8.0525
74,2.618498891419612,-8.0525
75,2.6358705164910026,-8.0525
76,2.6536871829143185,-8.0525
77,2.6719532361120546,-8.0525
78,2.6906729733744394,-8.0525
79,2.709850642003984,-8.0525
80,2.729490437932289,-8.0525
81,2.749596504798076,-8.0525
82,2.770172933251659,-8.0525
83,2.7912237604655044,-8.0525
84,2.8127529698124176,-8.0525
85,2.834764490843461,-8.0525
86,2.8572621994237064,-8.0525
87,2.88024991800577,-8.0525
88,2.903731415765896,-8.0525
89,2.9277104087729877,-8.0525
90,2.952190560659398,-8.0525
91,2.9771754832217554,-8.0525
92,3.0026687369381464,-8.0525
93,3.028673831507713,-8.0525
94,3.055194226453418,-8.0525
95,3.082233331777859,-8.0525
96,3.109794508633864,-8.0525
97,3.137881069970269,-8.0525
98,3.166496281125573,-8.0525
99,3.1956433605317027,-8.0525
100,3.22532548060983,-8.0525
101,3.2555457580132,-8.0525
102,3.2863067842524147,-8.0525
103,3.317609651793079,-8.0525
104,3.349454480930861,-8.0525
105,3.381841028697937,-8.0525
106,3.414768960316893,-8.0525
107,3.448237964915222,-8.0525
108,3.4822477942303296,-8.0525
109,3.516798264225818,-8.0525
110,3.551889243712793,-8.0525
111,3.587520643123224,-8.0525
112,3.623692408246612,-8.0525
113,3.6604045184180896,-8.0525
114,3.6976569864944064,-8.0525
115,3.7354498581742743,-8.0525
116,3.773783209521344,-8.0525
117,3.8126571428236895,-8.0525
118,3.852071781608139,-8.0525
119,3.89202726571258,-8.0525
120,3.932523746921644,-8.0525
121,3.973561385329739,-8.0525
122,4.015140346318184,-8.0525
123,4.0572607979394775,-8.0525
124,4.099922908902153,-8.0525
125,4.14312684698729,-8.0525
126,4.186872775399699,-8.0525
127,4.231160851215818,-8.0525
128,4.275991224400151,-8.0525
129,4.321364036763488,-8.0525
130,4.367279420962238,-8.0525
131,4.413737499700178,-8.0525
132,4.460738385210574,-8.0525
133,4.508282110868421,-8.0525
134,4.556368394086505,-8.0525
135,4.604997248520032,-8.0525
136,4.654168745255388,-8.0525
137,4.703882956069164,-8.0525
138,4.7541399463407465,-8.0525
139,4.804939770690423,-8.0525
140,4.8562824718926905,-8.0525
141,4.908168082185876,-8.0525
142,4.960596625568298,-8.0525
143,5.013568119922764,-8.0525
144,5.067082578428923,-8.0525
145,5.121140010272373,-8.0525
146,5.17574042108325,-8.0525
147,5.230883813312703,-8.0525
148,5.286570186169128,-8.0525
149,5.342799536021209,-8.0525
150,5.399571857085567,-8.0525
151,5.456887142067625,-8.0525
152,5.514745382681464,-8.0525
153,5.573146570037405,-8.0525
154,5.632090694943729,-8.0525
155,5.691577748167129,-8.0525
156,5.751607720677586,-8.0525
157,5.812180603882473,-8.0525
158,5.873296389841151,-8.0525
159,5.934955071448697,-8.0525
160,5.997156642582211,-8.0525
161,6.0599010982065495,-8.0525
162,6.123188434444959,-8.0525
163,6.18701864862248,-8.0525
164,6.251391739283822,-8.0525
165,6.316307706192237,-8.0525
166,6.381766550311303,-8.0525
167,6.447768273771226,-8.0525
168,6.514312879820804,-8.0525
169,6.581400372766436,-8.0525
170,6.649030757899832,-8.0525
171,6.7172040414160366,-8.0525
172,6.785920230324839,-8.0525
173,6.855179332357393,-8.0525
174,6.924981355869056,-8.0525
175,6.995326309740809,-8.0525
176,7.066214203280592,-8.0525
177,7.137645046125467,-8.0525
178,7.209618848146254,-8.0525
179,7.282135619355525,-8.0525
180,7.355195369821818,-8.0525
181,7.428798109683447,-8.0525
182,7.502943849030752,-8.0525
183,7.577632597683486,-8.0525
184,7.652864365195246,-8.0525
185,7.728639160839615,-8.0525
186,7.804956993561598,-8.0525
187,7.881817871912055,-8.0525
188,7.959221803984731,-8.0525
189,8.037168797368468,-8.0525
190,8.115658859117413,-8.0525
191,8.194691995736965,-8.0525
192,8.274268213178818,-8.0525
193,8.35438751684177,-8.0525
194,8.435049911574707,-8.0525
195,8.51625540168187,-8.0525
196,8.598003990930893,-8.0525
197,8.680295682564248,-8.0525
198,8.76313047931522,-8.0525
199,8.846508383427329,-8.0525
200,8.930429396682483,-8.0525
201,9.014893520524907,-8.0525
202,9.099900756002803,-8.0525
203,9.185451103753447,-8.0525
204,9.271544564074867,-8.0525
205,9.358181136940155,-8.0525
206,9.44536082206546,-8.0525
207,9.53308361894686,-8.0525
208,9.621349526902168,-8.0525
209,9.71015854511276,-8.0525
210,9.799510672610667,-8.0525
211,9.88940590819254,-8.0525
212,9.979844250348044,-8.0525
213,10.070825697194577,-8.0525
214,10.162350246663904,-8.0525
215,10.254417896869883,-8.0525
216,10.3470286464167,-8.0525
217,10.440182494401837,-8.0525
218,10.533879439363462,-8.0525
219,10.62811947977622,-8.0525
220,10.722902614413869,-8.0525
221,10.818228842268022,-8.0525
222,10.914098162314607,-8.0525
223,11.01051057331856,-8.0525
224,11.10746607375454,-8.0525
225,11.204964661838542,-8.0525
226,11.303006335636017,-8.0525
227,11.40159109323327,-8.0525
228,11.500718932829862,-8.0525
229,11.600389852774528,-8.0525
230,11.700603851629827,-8.0525
231,11.801360928499198,-8.0525
232,11.90266108358326,-8.0525
233,12.00450431724178,-8.0525
234,12.10689063009266,-8.0525
235,12.209820023032943,-8.0525
236,12.313292497053704,-8.0525
237,12.41730805302111,-8.0525
238,12.521866691390352,-8.0525
239,12.62696841336146,-8.0525
240,12.732613221497513,-8.0525
241,12.838801117418354,-8.0525
242,12.94553210223206,-8.0525
243,13.052806177102154,-8.0525
244,13.16062334333342,-8.0525
245,13.26898360215644,-8.0525
246,13.377886954434183,-8.0525
247,13.487333400450083,-8.0525
248,13.59732293984522,-8.0525
249,13.707855571697,-8.0525
250,13.818931294688964,-8.0525
251,13.930550107313342,-8.0525
252,14.042712008061384,-8.0525
253,14.155416995598552,-8.0525
254,14.268665068959242,-8.0525
255,14.382456227646498,-8.0525
256,14.49679047227946,-8.0525
257,14.611667803492956,-8.0525
258,14.727088221937892,-8.0525
259,14.843051728602122,-8.0525
260,14.959558324743591,-8.0525
261,15.076608011678056,-8.0525
262,15.1942007905781,-8.0525
263,15.312336662391262,-8.0525
264,15.431015627872258,-8.0525
265,15.550237687642122,-8.0525
266,15.670002842313911,-8.0525
267,15.790311092561518,-8.0525
268,15.911162439089535,-8.0525
269,16.03255688249351,-8.0525
270,16.154494422923683,-8.0525
271,16.27697506005657,-8.0525
272,16.399998794699954,-8.0525
273,16.523565628840693,-8.0525
274,16.647675563434213,-8.0525
275,16.772328599002208,-8.0525
276,16.897524736100173,-8.0525
277,17.02326397534722,-8.0525
278,17.14954631720176,-8.0525
279,17.27637176168966,-8.0525
280,17.403740308229168,-8.0525
281,17.531651955608517,-8.0525
282,17.660106702095923,-8.0525
283,17.789104545628717,-8.0525
284,17.918645484025703,-8.0525
285,18.048729515177705,-8.0525
286,18.179356637191333,-8.0525
287,18.3105268484815,-8.0525
288,18.44224014783179,-8.0525
289,18.574496534420557,-8.0525
290,18.707296007760384,-8.0525
291,18.84063856767541,-8.0525
292,18.974524214270083,-8.0525
293,19.108952947911497,-8.0525
294,19.24392476917098,-8.0525
295,19.379439678741456,-8.0525
296,19.51549767732852,-8.0525
297,19.652098765630925,-8.0525
298,19.78924294440076,-8.0525
299,19.92693021465888,-8.0525
300,20.065160577375856,-8.0525
301,20.20393403341853,-8.0525
302,20.343153333733788,-8.0525
303,20.48245349191197,-8.0525
304,20.621777214368866,-8.0525
305,20.76112288308949,-8.0525
306,20.90049852919619,-8.0525
307,21.03991562667696,-8.0525
308,21.179383882757417,-8.0525
309,21.318910404394284,-8.0525
310,21.458499425829245,-8.0525
311,21.598153064242787,-8.0525
312,21.73787329807765,-8.0525
313,21.877662635063714,-8.0525
314,22.017524108362156,-8.0525
315,22.15746100519949,-8.0525
316,22.297476581503496,-8.0525
317,22.43757390026942,-8.0525
318,22.577755757688973,-8.0525
319,22.71802466329863,-8.0525
320,22.85838285863816,-8.0525
321,22.99883233611869,-8.0525
322,23.139374825775803,-8.0525
323,23.28001177763158,-8.0525
324,23.420744354790383,-8.0525
325,23.56157343839876,-8.0525
326,23.702499495120342,-8.0525
327,23.843522448814436,-8.0525
328,23.984642030379906,-8.0525
329,24.12585772651208,-8.0525
330,24.26716868294934,-8.0525
331,24.40857370101495,-8.0525
332,24.55007129728999,-8.0525
333,24.69165975491992,-8.0525
334,24.83333689653586,-8.0525
335,24.975100462466788,-8.0525
336,25.11694826444136,-8.0525
337,25.258878019405916,-8.0525
338,25.400887341818382,-8.0525
339,25.542973805885943,-8.0525
340,25.68513501809032,-8.0525
341,25.82736867469156,-8.0525
342,25.969672599154528,-8.0525
343,26.11204476251131,-8.0525
344,26.25448329095401,-8.0525
345,26.39698646371047,-8.0525
346,26.539552718442337,-8.0525
347,26.682180667436867,-8.0525
348,26.82486901861797,-8.0525
349,26.96761656693925,-8.0525
350,27.110422198369733,-8.0525
351,27.253284892298943,-8.0525
352,27.396203747369967,-8.0525
353,27.5391779512996,-8.0525
354,27.68220678847709,-8.0525
355,27.82528962340817,-8.0525
356,27.968425828052307,-8.0525
357,28.11161478285532,-8.0525
358,28.254855881253228,-8.0525
359,28.398148547375527,-8.0525
360,28.54149226412017,-8.0525
361,28.68488666430286,-8.0525
362,28.828331547566265,-8.0525
363,28.971826659123103,-8.0525
364,29.11537168192281,-8.0525
365,29.25896624522251,-8.0525
366,29.402609935089917,-8.0525
367,29.546302332566107,-8.0525
368,29.690043052410743,-8.0525
369,29.833831757395902,-8.0525
370,29.97766831647035,-8.0525
371,30.121552569812003,-8.0525
372,30.26548414576712,-8.0525
373,30.40946253207484,-8.0525
374,30.553487158180573,-8.0525
375,30.69755748943425,-8.0525
376,30.84167306948391,-8.0525
377,30.985833584785997,-8.0525
378,31.13003899712951,-8.0525
379,31.27428915529539,-8.0525
380,31.418583660520557,-8.0525
381,31.562921949419103,-8.0525
382,31.70730338373569,-8.0525
383,31.851727345712057,-8.0525
384,31.996193291522463,-8.0525
385,32.140700771552346,-8.0525
386,32.28524955675277,-8.0525
387,32.42983927493092,-8.0525
388,32.57446921273777,-8.0525
389,32.719138465539594,-8.0525
390,32.86384610610826,-8.0525
391,33.008591327556964,-8.0525
392,33.15337350726817,-8.0525
393,33.29819230033889,-8.0525
394,33.443047608646566,-8.0525
395,33.587939105328616,-8.0525
396,33.732866168344245,-8.0525
397,33.87782801660364,-8.0525
398,34.022823848733594,-8.0525
399,34.16785295039841,-8.0525
400,34.312914737354305,-8.0525
401,34.458008871276945,-8.0525
402,34.603135088700306,-8.0525
403,34.7482927978948,-8.0525
404,34.89348108787163,-8.0525
405,35.03869892525691,-8.0525
406,35.18394535013935,-8.0525
407,35.32921960475877,-8.0525
408,35.47452118152476,-8.0525
409,35.619849926303445,-8.0525
410,35.76520576838255,-8.0525
411,35.910588327442376,-8.0525
412,36.05599694360947,-8.0525
413,36.20143085024349,-8.0525
414,36.34688933102256,-8.0525
415,36.492371803068586,-8.0525
416,36.63787789552913,-8.0525
417,36.78340746713218,-8.0525
418,36.92896025875267,-8.0525
419,37.07453562488883,-8.0525
420,37.22013266719711,-8.0525
421,37.365750443862574,-8.0525
422,37.51138815512666,-8.0525
423,37.657045224601525,-8.0525
424,37.80272136819599,-8.0525
425,37.94841660087986,-8.0525
426,38.094130850113686,-8.0525
427,38.23986368849712,-8.0525
428,38.38561445919429,-8.0525
429,38.531382453176015,-8.0525
430,38.67716705156224,-8.0525
431,38.822967782952304,-8.0525
432,38.96878443723136,-8.0525
433,39.1146169571686,-8.0525
434,39.2604650549291,-8.0525
435,39.406328091717455,-8.0525
436,39.552205251499416,-8.0525
437,39.698095725304526,-8.0525
438,39.84399885184193,-8.0525
439,39.98991415525545,-8.0525
440,40.13584141788404,-8.0525
441,40.281780636257125,-8.0525
442,40.42773162798472,-8.0525
443,40.57369386257133,-8.0525
444,40.71966662427289,-8.0525
445,40.86564918010568,-8.0525
446,41.01164090345039,-8.0525
447,41.15764132672743,-8.0525
448,41.30365026635914,-8.0525
449,41.44966768311191,-8.0525
450,41.59569331347106,-8.0525
451,41.74172662885604,-8.0525
452,41.88776697635648,-8.0525
453,42.03381370582591,-8.0525
454,42.17986626050074,-8.0525
455,42.325924188182015,-8.0525
456,42.47198719335578,-8.0525
457,42.61805514844445,-8.0525
458,42.76412777523826,-8.0525
459,42.91020447014774,-8.0525
460,43.05628445329548,-8.0525
461,43.20236692795929,-8.0525
462,43.348451200412086,-8.0525
463,43.49453673431172,-8.0525
464,43.6406232746356,-8.0525
465,43.78671078851143,-8.0525
466,43.93279916027441,-8.0525
467,44.07888808015468,-8.0525
468,44.22497713526516,-8.0525
469,44.37106588056597,-8.0525
470,44.51715389097271,-8.0525
471,44.663240772135566,-8.0525
472,44.80932617391514,-8.0525
473,44.95540988753128,-8.0525
474,45.10149164942073,-8.0525
475,45.247570929662864,-8.0525
476,45.39364698924136,-8.0525
477,45.53971902640344,-8.0525
478,45.68578628838184,-8.0525
479,45.83184814342206,-8.0525
480,45.977904117004506,-8.0525
481,46.12395402010024,-8.0525
482,46.26999782564138,-8.0525
483,46.41603545212661,-8.0525
484,46.56206670695673,-8.0525
485,46.70809134362059,-8.0525
486,46.85410909367963,-8.0525
487,47.000119691642624,-8.0525
488,47.14612284890522,-8.0525
489,47.292118301378856,-8.0525
490,47.43810582705724,-8.0525
491,47.5840850852133,-8.0525
492,47.730055489503705,-8.0525
493,47.87601630565311,-8.0525
494,48.02196676181066,-8.0525
495,48.1679061350194,-8.0525
496,48.31383381404996,-8.0525
497,48.45974933413475,-8.0525
498,48.60565250457872,-8.0525
499,48.75154332091762,-8.0525
500,48.89742179869732,-8.0525
501,49.04328788967915,-8.0525
502,49.18914152066118,-8.0525
503,49.33498259485852,-8.0525
504,49.48081097588686,-8.0525
505,49.62662646961905,-8.0525
506,49.77242886207242,-8.0525
507,49.91821797105321,-8.0525
508,50.06399352150756,-8.0525
509,50.209755020589256,-8.0525
510,50.35550184221352,-8.0525
511,50.50123332591188,-8.0525
512,50.64694884900877,-8.0525
513,50.79264787837809,-8.0525
514,50.93832998811026,-8.0525
515,51.08399487403212,-8.0525
516,51.22964244297018,-8.0525
517,51.3752726983609,-8.0525
518,51.52088560309704,-8.0525
519,51.66648101356616,-8.0525
520,51.81205872156622,-8.0525
521,51.957618489619726,-8.0525
522,52.1031600850077,-8.0525
523,52.248683397201546,-8.0525
524,52.39418836529411,-8.0525
525,52.53967479575766,-8.0525
526,52.68514241052155,-8.0525
527,52.83059089372898,-8.0525
528,52.97601990365381,-8.0525
529,53.12142906631117,-8.0525
530,53.26681795414113,-8.0525
531,53.41218605580958,-8.0525
532,53.5575327358386,-8.0525
533,53.70285718420066,-8.0525
534,53.84815836430956,-8.0525
535,53.993434981392525,-8.0525
536,54.138685500144405,-8.0525
537,54.28390822625522,-8.0525
538,54.42910143875513,-8.0525
539,54.57426353606419,-8.0525
540,54.71939314766442,-8.0525
541,54.86448917478413,-8.0525
542,55.00955073918219,-8.0525
543,55.15457711538144,-8.0525
544,55.29956768544388,-8.0525
545,55.44452176325226,-8.0525
546,55.58943858735972,-8.0525
547,55.73431732414926,-8.0525
548,55.87915686866109,-8.0525
549,56.02395587914766,-8.0525
550,56.1687127743002,-8.0525
551,56.313425687932735,-8.0525
552,56.45809254170234,-8.0525
553,56.60271114835048,-8.0525
554,56.74727932441192,-8.0525
555,56.89179499505178,-8.0525
556,57.036256275348606,-8.0525
557,57.18066151895229,-8.0525
558,57.32500933928031,-8.0525
559,57.46929866598823,-8.0525
560,57.61352863390107,-8.0525
561,57.757698439890255,-8.0525
562,57.90180726841041,-8.0525
563,58.045854233659696,-8.0525
564,58.18983834467317,-8.0525
565,58.333758492981545,-8.0525
566,58.47761346096392,-8.0525
567,58.62140194737794,-8.0525
568,58.765122605347024,-8.0525
569,58.90877408471314,-8.0525
570,59.05235507097001,-8.0525
571,59.19586431347781,-8.0525
572,59.339300638370254,-8.0525
573,59.48266294485421,-8.0525
574,59.62595019323238,-8.0525
575,59.76916139333621,-8.0525
576,59.91229558991665,-8.0525
577,60.05535186497581,-8.0525
578,60.19832932237073,-8.0525
579,60.34122706650202,-8.0525
580,60.484044224263286,-8.0525
581,60.62677998087319,-8.0525
582,60.76943362879935,-8.0525
583,60.91200462169351,-8.0525
584,61.05449261861629,-8.0525
585,61.19689751863579,-8.0525
586,61.339219471200536,-8.0525
587,61.48145883286856,-8.0525
588,61.62361610993722,-8.0525
589,61.76569188538603,-8.0525
590,61.90768673791452,-8.0525
591,62.04960116821232,-8.052378992380122
592,62.19143554418648,-8.050709707930453
593,62.33319007318912,-8.047113655004956
594,62.47486480725708,-8.04163417742458
595,62.61645968401595,-8.034314485655445
596,62.75797459846376,-8.025197659274443
597,62.899409500257946,-8.014326641526495
598,63.04076450375814,-8.001744225477779
599,63.18203999431698,-7.987493033069258
600,63.323236713570736,-7.971615490071881
601,63.4643558090212,-7.9541538011208015
602,63.60539883321727,-7.935149930109467
603,63.74636767629959,-7.91464559241125
604,63.88726443676566,-7.892682262932261
605,64.0280912542951,-7.869301199833293
606,64.16885014018146,-7.844543479300912
607,64.30954283856971,-7.818450034214177
608,64.45017074119777,-7.791061689201797
609,64.59073487153553,-7.762419184638815
610,64.7312359463116,-7.732563183179059
611,64.87167450970952,-7.701534255297891
612,65.01205112225054,-7.669372844324145
613,65.15236657323938,-7.636119216288857
614,65.2926220847882,-7.601813402416811
615,65.43281946911843,-7.5664951457189
616,65.5729612075062,-7.530203863438249
617,65.71305042668794,-7.492978636405027
618,65.85309076542886,-7.454858232317325
619,65.99308614378815,-7.415881163938399
620,66.13304046601746,-7.376085776481557
621,66.27295729617128,-7.335510353954627
622,66.41283955482909,-7.294193229312704
623,66.55268928594803,-7.252172880954856
624,66.69250753145411,-7.209487999942342
625,66.83229434794737,-7.166177512544255
626,66.97204897978892,-7.122280548771728
627,67.11177018108269,-7.077836355181507
628,67.25145664793197,-7.032884161724664
629,67.39110750845227,-6.987463019127325
630,67.53072279176884,-6.941611634070412
631,67.67030378522271,-6.895368235603412
632,67.80985318374567,-6.848770509621323
633,67.94937498205121,-6.801855623310503
634,68.08887410973678,-6.754660343852314
635,68.22835587215486,-6.70722123229999
636,68.3678252881651,-6.65957488120952
637,68.50728643390815,-6.611758156124143
638,68.6467419015932,-6.563808399551521
639,68.78619251368546,-6.515763544810807
640,68.92563733544938,-6.467662121311318
641,69.06507396553367,-6.419543156611992
642,69.2044990297426,-6.371446001662419
643,69.34390881728497,-6.323410102565751
644,69.48329993278149,-6.275474766039155
645,69.62266989252157,-6.227678946834308
646,69.76201762746588,-6.180061073123012
647,69.90134386041328,-6.132658923260924
648,70.04065126328881,-6.085509586869745
649,70.17994432556074,-6.038649532175132
650,70.31922891985444,-5.992114780178092
651,70.45851161587396,-5.945941162257151
652,70.5977988506965,-5.900164618081449
653,70.73709608786695,-5.854821483728041
654,70.87640710045629,-5.809948721671587
655,71.01573351759214,-5.765584046975146
656,71.1550746682594,-5.721765942544771
657,71.29442776606247,-5.678533556461304
658,71.43378835060871,-5.6359265171505495
659,71.57315095608963,-5.593984685066246
660,71.71250996555418,-5.552747863854025
661,71.85186052378505,-5.512255518524105
662,71.99119933530423,-5.472546556829444
663,72.13052522619036,-5.433659207747173
664,72.26983940640466,-5.395631008327424
665,72.40914538632704,-5.358498900572506
666,72.54844852978542,-5.322299427869934
667,72.68775531017307,-5.287068995841403
668,72.82707240859533,-5.252844146117204
669,72.96640575275761,-5.219661807192191
670,73.1057598195729,-5.187559440778614
671,73.24513712438541,-5.156575110067559
672,73.38453807202616,-5.126747440184428
673,73.52396099539946,-5.098115525057314
674,73.66340244586937,-5.070718779335378
675,73.80285770775846,-5.0445967570234185
676,73.94232148224528,-5.0197889630025285
677,74.08178867379733,-4.996334683005829
678,74.22125512717489,-4.974272866529659
679,74.36071818044829,-4.953642082815005
680,74.50017694049451,-4.934480552743409
681,74.63963227987684,-4.916826238695274
682,74.77908655879445,-4.900716971671164
683,74.91854312339835,-4.886190588502577
684,75.05800568073764,-4.87328505046008
685,75.19747767204689,-4.86203852090434
686,75.33696175126997,-4.8524893915810505
687,75.47645943733546,-4.844676259809738
688,75.6159709646241,-4.838637868293315
689,75.75549531091406,-4.834413024250748
690,75.89503039468028,-4.832040513753597
691,76.03457336144946,-4.8315
692,76.17412093053554,-4.8315
693,76.313669772524,-4.8315
694,76.45321686250973,-4.8315
695,76.5927597535028,-4.8315
696,76.73229671480313,-4.8315
697,76.87182674912818,-4.8315
698,77.01134950953549,-4.8315
699,77.15086513139082,-4.8315
700,77.29037401213867,-4.8315
701,77.42987658103789,-4.8315
702,77.56937309911604,-4.8315
703,77.70886351468742,-4.8315
704,77.84834738710988,-4.8315
705,77.9878238739119,-4.8315
706,78.12729175927804,-4.8315
707,78.26674954158645,-4.8315
708,78.40619554356512,-4.8315
709,78.54562801163695,-4.8315
710,78.68504519648204,-4.8315
711,78.82444541622931,-4.8315
712,78.96382710031953,-4.8315
713,79.10318879287107,-4.8315
714,79.2425291405633,-4.8315
715,79.38184687578672,-4.8315
716,79.5211407950683,-4.8315
717,79.66040973307175,-4.8315
718,79.79965253251954,-4.8315
719,79.93886801563667,-4.8315
720,80.07805496456845,-4.8315
721,80.21721211590493,-4.8315
722,80.35633817134662,-4.8315
723,80.49543182182781,-4.8315
724,80.63449176728582,-4.8315
725,80.77351671739598,-4.8315
726,80.91250540908231,-4.8315
727,81.05145663364563,-4.8315
728,81.19036925704754,-4.8315
729,81.32924223018233,-4.8315
730,81.46807458820429,-4.8315
731,81.6068654410774,-4.8315
732,81.74561395783249,-4.8315
733,81.88431934502103,-4.8315
734,82.02298082072535,-4.8315
735,82.16159758811851,-4.8315
736,82.30016881723576,-4.8315
737,82.43869363817223,-4.8315
738,82.5771711902494,-4.8315
739,82.71560056953916,-4.8315
740,82.8539808071822,-4.8315
741,82.99231091793239,-4.8315
742,83.13058993538978,-4.8315
743,83.26881694186861,-4.8315
744,83.40699110113569,-4.8315
745,83.5451116952067,-4.8315
746,83.68317815984169,-4.8315
747,83.82119010906872,-4.8315
748,83.95914734185357,-4.8315
749,84.09704982974067,-4.8315
750,84.234897684479,-4.8315
751,84.37269110774118,-4.8315
752,84.51043032887127,-4.8315
753,84.64811554008737,-4.8315
754,84.78574684024117,-4.8315
755,84.92332419526903,-4.8315
756,85.06084742166709,-4.8315
757,85.19831619854958,-4.8315
758,85.33573011001936,-4.8315
759,85.47308871477343,-4.8315
